cost        CG2        HBCS        ScaleStar
2        8156.04        12143.53        8167.51
3        5686.43        8995.7        5662.78
4        4808.42        6905.77        4804.56
5        4262.36        5346.59        4599
6        3913.98        3945.46        4599
7        3671.42        3713.88        4599
8        3506.92        3609.64        4599
9        3371.69        3545.4        4599
10        3265.58        3491.75        4599
11        3179.96        3427.61        4599
12        3111.98        3359.17        4599
13        3054.57        3325.8        4599
14        3000.65        3296.76        4599
15        2955.79        3258.54        4599
16        2917.52        3240.44        4599
17        2885.87        3215.41        4599
18        2856.33        3175.32        4599
19        2830.33        3164.09        4599
20        2804.96        3139.21        4599
21        2784.04        2784.04        4599
