cost        CG2        HBCS        ScaleStar
2        8659.74        13047.28        8665.05
3        6018.86        9611.09        6006.89
4        5103.02        7416.53        5092.64
5        4522.65        5250.76        4886.94
6        4153.87        4203.36        4886.94
7        3895.77        3956.14        4886.94
8        3722.34        3837.2        4886.94
9        3580.38        3779.1        4886.94
10        3465.41        3703.36        4886.94
11        3373.67        3622.43        4886.94
12        3302.24        3573.99        4886.94
13        3241.75        3526.95        4886.94
14        3186.38        3496.72        4886.94
15        3137.19        3468.74        4886.94
16        3097.13        3439.81        4886.94
17        3061.93        3410.03        4886.94
18        3030.88        3374.87        4886.94
19        3002.77        3356.17        4886.94
20        2976.31        3331.13        4886.94
21        2953.71        2953.71        4886.94
