cost        CG2        HBCS        ScaleStar
2        7049.41        10550.49        7056.21
3        4936.24        7609.21        4890.41
4        4193.13        6188.5        4145.74
5        3690.54        4393.34        3971.14
6        3381.64        3390.57        3971.14
7        3173.56        3203.37        3971.14
8        3032.11        3115.7        3971.14
9        2917.02        3059.67        3971.14
10        2824.83        3008.41        3971.14
11        2746.04        2944.93        3971.14
12        2685.67        2905.26        3971.14
13        2636.24        2870.65        3971.14
14        2590.52        2842.21        3971.14
15        2553.03        2816.87        3971.14
16        2519.32        2792.69        3971.14
17        2490.96        2766.37        3971.14
18        2464.36        2748.05        3971.14
19        2442.34        2720.47        3971.14
20        2419.87        2704.93        3971.14
21        2401.43        2401.43        3971.14
