cost        CG2        HBCS        ScaleStar
2        8251.7        12360.81        8266.79
3        5758.72        9056.08        5733.58
4        4903.27        7140.86        4855.45
5        4314.61        5204.44        4651.28
6        3959.63        3963.9        4651.28
7        3714.81        3744.78        4651.28
8        3554.2        3658.33        4651.28
9        3415.58        3587.88        4651.28
10        3304.99        3517.19        4651.28
11        3215.44        3458.54        4651.28
12        3146.59        3417.68        4651.28
13        3088.54        3366.96        4651.28
14        3036.4        3335.13        4651.28
15        2991.66        3301.6        4651.28
16        2953.09        3269.81        4651.28
17        2920.18        3250.52        4651.28
18        2889.89        3226.59        4651.28
19        2862.77        3206.21        4651.28
20        2837.23        3171.29        4651.28
21        2816.35        2816.35        4651.28
