cost        CG2        HBCS        ScaleStar
2        8856.78        13280.88        8873.07
3        6174.88        9663.21        6147.75
4        5235        7579.12        5201.35
5        4625.83        5452.42        4995.37
6        4249.88        4256.87        4995.37
7        3985.17        4049.04        4995.37
8        3812.32        3923.97        4995.37
9        3667.92        3856.33        4995.37
10        3545.26        3782.22        4995.37
11        3452.19        3714.84        4995.37
12        3376.4        3660.89        4995.37
13        3316.56        3608.95        4995.37
14        3259.12        3573.68        4995.37
15        3207.9        3558.89        4995.37
16        3167.26        3505.61        4995.37
17        3132.85        3479.53        4995.37
18        3099.87        3454.67        4995.37
19        3071.68        3434.7        4995.37
20        3043.91        3414.62        4995.37
21        3020.81        3020.81        4995.37
