cost        CG2        HBCS        ScaleStar
1        8163.03        12235.45        8172.59
2        5706.1        8925.18        5668.35
3        4832.76        7061.8        4801.63
4        4266.02        5057.96        4598.12
5        3915.96        3921.09        4598.12
6        3674.11        3716.71        4598.12
7        3512.06        3607.23        4598.12
8        3377.71        3550.72        4598.12
9        3266.59        3470.54        4598.12
10        3179.33        3423.52        4598.12
11        3111.52        3377.72        4598.12
12        3054.11        3322.89        4598.12
13        3001.95        3293.75        4598.12
14        2957.95        3271.38        4598.12
15        2919.03        3244.82        4598.12
16        2886.04        3212.15        4598.12
17        2855.81        3177.25        4598.12
18        2829.67        3152.87        4598.12
19        2805.07        3131.42        4598.12
20        2783.51        2783.51        4598.12
