cost        CG2        HBCS        ScaleStar
2        3181.22        3800.02        3218.2
3        2392.21        3097.92        2392.42
4        2090.25        2471.9        2092.16
5        1785.74        1983.79        1793.81
6        1557.3        1828.95        1557.58
7        1455.65        1535.48        1456.22
8        1353.51        1430.01        1354.36
9        1269.04        1269.04        1282.4
10        1216.91        1242.73        1282.4
11        1166.16        1218.2        1282.4
12        1122.08        1208.18        1282.4
13        1089.52        1192.24        1282.4
14        1057.9        1175.93        1282.4
15        1033.49        1173.24        1282.4
16        1010.17        1165.05        1282.4
17        990.25        1148.83        1282.4
18        972.02        1142.8        1282.4
19        955.72        1119.11        1282.4
20        940.68        1100.8        1282.4
21        926.72        926.72        1282.4
