cost        CG2        HBCS        ScaleStar
2        3010.8        3561.25        3025.68
3        2263.86        2940.11        2271.51
4        1971.04        2442.65        1980.39
5        1683.31        1807.48        1689.48
6        1481.86        1682.04        1472.16
7        1377.67        1590.02        1376.89
8        1282.32        1470.88        1279.92
9        1198.95        1205.19        1213.33
10        1149.12        1171.41        1213.33
11        1109.19        1170.69        1213.33
12        1061.93        1155.35        1213.33
13        1030.73        1125.74        1213.33
14        1006.63        1116.98        1213.33
15        978.21        1094.71        1213.33
16        956.42        1094.71        1213.33
17        939.35        1088.75        1213.33
18        920.83        1068.32        1213.33
19        903.31        1057.93        1213.33
20        889.15        1055.71        1213.33
21        876.57        876.57        1213.33
