cost        CG2        HBCS        ScaleStar
2        3206.83        3780.79        3233.17
3        2415.05        3095.05        2412.08
4        2101.4        2573.58        2107.14
5        1796.89        2157        1814.1
6        1566.96        1644.03        1570.29
7        1463.97        1734.27        1467.3
8        1363.39        1378.05        1363.32
9        1278.35        1278.35        1292.48
10        1226.18        1241.41        1292.48
11        1179.92        1215.38        1292.48
12        1128.38        1204.99        1292.48
13        1095.45        1199.75        1292.48
14        1071.33        1198.15        1292.48
15        1037.87        1189.19        1292.48
16        1015.21        1171.78        1292.48
17        1000.25        1154.12        1292.48
18        980.04        1131.88        1292.48
19        962.26        1119.1        1292.48
20        947.63        1103.94        1292.48
21        932.83        932.83        1292.48
