cost        CG2        HBCS        ScaleStar
2        3166.82        3606.28        3212.51
3        2378.02        3172.78        2383.34
4        2073.3        2570.12        2080.31
5        1766.66        2047.38        1797.26
6        1545.8        1893.38        1547.22
7        1445.15        1536.52        1443.95
8        1344.71        1379.63        1347.93
9        1260.17        1389.8        1273.34
10        1208.39        1230.81        1273.34
11        1164.71        1211.3        1273.34
12        1112.78        1192.64        1273.34
13        1082.28        1188.11        1273.34
14        1055.64        1165.01        1273.34
15        1023.25        1165.01        1273.34
16        1001.44        1165.01        1273.34
17        984.83        1152.65        1273.34
18        966.56        1120.31        1273.34
19        948.86        1099.88        1273.34
20        934.42        1088.15        1273.34
21        920.82        920.82        1273.34
