cost        CG2        HBCS        ScaleStar
2        2595.15        3015.69        2599.82
3        1960.41        2453.2        1958.5
4        1705.63        2025.44        1701.59
5        1458.7        1704.78        1465.93
6        1271.27        1390.06        1269.79
7        1185.64        1285.02        1188.82
8        1104.04        1123.09        1107.08
9        1041.78        1047.9        1044.75
10        993.04        1006.52        1044.75
11        957.86        989.99        1044.75
12        920.4        989.99        1044.75
13        888.69        978.31        1044.75
14        867.39        963.76        1044.75
15        842.68        956.11        1044.75
16        822.26        940.14        1044.75
17        809.35        929.04        1044.75
18        792.51        918.7        1044.75
19        778.52        907.01        1044.75
20        767.18        902.92        1044.75
21        754.78        754.78        1044.75
