cost        CG2        HBCS        ScaleStar
2        2873.4        3253.56        2898.9
3        2157.27        2867.24        2167.05
4        1888.89        2324.09        1883.36
5        1609.24        1954.2        1615.19
6        1403.4        1678.3        1405.31
7        1310.53        1361.25        1311.67
8        1232.58        1279.01        1219.23
9        1141.91        1144.46        1154.42
10        1095.09        1114.5        1154.42
11        1057.03        1101.69        1154.42
12        1011.13        1086.74        1154.42
13        980.34        1071.05        1154.42
14        958.02        1067.19        1154.42
15        930.58        1057.56        1154.42
16        908.6        1049.99        1154.42
17        891.45        1041.29        1154.42
18        874.85        1016.29        1154.42
19        859.69        1010.34        1154.42
20        846.67        999.86        1154.42
21        834.01        834.01        1154.42
