cost        CG2        HBCS        ScaleStar
2        3334.65        3906.28        3380.12
3        2512.28        3125.55        2513.55
4        2189.06        2645.51        2199.19
5        1870.74        2243.46        1871.16
6        1630.93        1851.05        1633.59
7        1523.8        1721        1525.74
8        1416.98        1610.92        1418.11
9        1329.92        1339.66        1341.01
10        1273.36        1296.31        1341.01
11        1221.3        1273.87        1341.01
12        1172.29        1269.64        1341.01
13        1140.31        1257.75        1341.01
14        1107.95        1251.13        1341.01
15        1080.49        1216.72        1341.01
16        1057.73        1216.72        1341.01
17        1036.43        1187.12        1341.01
18        1017.43        1187.12        1341.01
19        999.96        1170.4        1341.01
20        984.47        1170.4        1341.01
21        969.71        969.71        1341.01
