cost        CG2        HBCS        ScaleStar
2        2893.65        3449.2        2926.16
3        2174.76        2884.58        2172.85
4        1898.51        2226.47        1895.82
5        1616.74        1701.81        1620.85
6        1411.53        1555.61        1413.59
7        1318.39        1462.18        1320.12
8        1227.22        1277.59        1228.46
9        1151.43        1151.43        1162.8
10        1103.41        1120.25        1162.8
11        1056.91        1112.69        1162.8
12        1016.89        1096.92        1162.8
13        988.49        1082.71        1162.8
14        960.2        1066.32        1162.8
15        938.63        1059.84        1162.8
16        915.86        1043.92        1162.8
17        898.82        1031.92        1162.8
18        882.12        1017.04        1162.8
19        866.57        1017.04        1162.8
20        854.12        1007.37        1162.8
21        840.96        840.96        1162.8
