cost        CG2        HBCS        ScaleStar
2        3445.8        4044.2        3450.05
3        2586.88        3434.96        2594.88
4        2255.16        2781.1        2272.94
5        1926.42        2071.56        1937.19
6        1693.1        1914.1        1683.82
7        1571.2        1804.7        1574.38
8        1461.62        1532.31        1468.2
9        1369.04        1369.46        1384.83
10        1314.63        1342.4        1384.83
11        1259.6        1319.58        1384.83
12        1212.81        1313.98        1384.83
13        1176.78        1295.88        1384.83
14        1144.23        1281.96        1384.83
15        1114.8        1266.2        1384.83
16        1091.45        1251.06        1384.83
17        1068.97        1246.81        1384.83
18        1047.97        1246.81        1384.83
19        1031.21        1230.12        1384.83
20        1015.58        1203.64        1384.83
21        1000.47        1000.47        1384.83
