cost        CG2        HBCS        ScaleStar
2        2769        3251.3        2812.14
3        2084.04        2737.48        2085.53
4        1818.49        2186.04        1820.12
5        1554.7        1777.05        1564.83
6        1352.69        1538.62        1354.25
7        1262.16        1567.95        1262.38
8        1189.91        1190.2        1179.36
9        1100.52        1156.03        1117.38
10        1056.14        1066.14        1117.38
11        1019.25        1057.01        1117.38
12        976.4        1033.66        1117.38
13        947.11        1033.66        1117.38
14        924.17        1026.46        1117.38
15        897.07        1006.34        1117.38
16        878.2        999.61        1117.38
17        862.52        994.3        1117.38
18        844.6        994.3        1117.38
19        830.05        984.18        1117.38
20        817.36        969.56        1117.38
21        805.56        805.56        1117.38
