cost        CG2        HBCS        ScaleStar
2        3445.75        3957.02        3482.3
3        2581.73        3433        2584.7
4        2253.41        2627.41        2257.24
5        1927.23        2213.32        1932.32
6        1678.88        1914.97        1682.57
7        1566.97        1855.12        1570.3
8        1475.56        1533.18        1464.54
9        1365.91        1457.66        1383.08
10        1311.58        1335.13        1383.08
11        1262.53        1329.59        1383.08
12        1209.68        1305.4        1383.08
13        1175.42        1288.23        1383.08
14        1145.3        1282.7        1383.08
15        1115.96        1278.81        1383.08
16        1089.45        1272.75        1383.08
17        1069.03        1237.77        1383.08
18        1049.08        1223.49        1383.08
19        1030.9        1223.49        1383.08
20        1014.3        1184.64        1383.08
21        999.21        999.21        1383.08
