cost        CG2        HBCS        ScaleStar
2        3757.42        4383.02        3854.54
3        2814.99        3675.19        2820.51
4        2457.35        2852.18        2459.69
5        2099.08        2411.38        2121.03
6        1832.46        2233.52        1829.84
7        1712.4        1977.67        1718.35
8        1589        1801.5        1594.53
9        1488.85        1497.17        1510.02
10        1430.16        1450.03        1510.02
11        1371.4        1438.4        1510.02
12        1316.95        1421.26        1510.02
13        1279.84        1404.93        1510.02
14        1244.22        1390.37        1510.02
15        1212.97        1377.45        1510.02
16        1186.74        1371.71        1510.02
17        1163.31        1347.98        1510.02
18        1140.14        1341.7        1510.02
19        1122.35        1315.32        1510.02
20        1105.1        1311.99        1510.02
21        1088.97        1088.97        1510.02
