cost        CG2        HBCS        ScaleStar
2        3716.08        4294.5        3722.24
3        2777.46        3502.72        2799.56
4        2419.4        2906.02        2425.78
5        2069.62        2153.35        2091.3
6        1805.06        2085.49        1806.83
7        1687.34        1900.48        1690.52
8        1569.26        1629.47        1570.75
9        1471.86        1475.01        1490.14
10        1412.82        1444.95        1490.14
11        1353.46        1427.17        1490.14
12        1301.57        1414.46        1490.14
13        1263.4        1393.87        1490.14
14        1229.8        1374.99        1490.14
15        1196.11        1366.53        1490.14
16        1172.9        1343.04        1490.14
17        1148.88        1343.04        1490.14
18        1126.89        1327.63        1490.14
19        1108.69        1313.5        1490.14
20        1092.02        1292.59        1490.14
21        1075.06        1075.06        1490.14
