cost        CG2        HBCS        ScaleStar
2        3792.32        4324.85        3785.52
3        2831.61        3683.52        2839.9
4        2470.36        3005.86        2490.27
5        2114.21        2524.27        2119.95
6        1843.06        2019.79        1846.04
7        1722.22        1898.81        1726.33
8        1603.36        1661.73        1610.66
9        1501.86        1519.41        1519
10        1441.4        1463.12        1519
11        1386.14        1440.89        1519
12        1325.97        1440.89        1519
13        1289.27        1425.31        1519
14        1255.89        1413.1        1519
15        1223.4        1394.04        1519
16        1196.18        1370.91        1519
17        1174.85        1345.43        1519
18        1152.18        1327.27        1519
19        1132.09        1327.27        1519
20        1115.08        1327.27        1519
21        1097.4        1097.4        1519
