cost        CG2        HBCS        ScaleStar
2        2887.97        3276.85        2904.55
3        2161.44        2807.22        2168.02
4        1886.04        2278.31        1887.74
5        1612.05        1735.38        1628.91
6        1402.88        1526.06        1407.42
7        1312.29        1482.5        1312.64
8        1239.08        1385.1        1219.85
9        1146.29        1146.64        1164.81
10        1098.05        1112.52        1164.81
11        1064.07        1095.27        1164.81
12        1011.86        1090.6        1164.81
13        983.25        1076.13        1164.81
14        958.82        1076.13        1164.81
15        934.02        1055.11        1164.81
16        912.43        1055.11        1164.81
17        898.88        1042.99        1164.81
18        878.84        1021.17        1164.81
19        863.94        995.78        1164.81
20        850.81        992.17        1164.81
21        837.17        837.17        1164.81
