cost        CG2        HBCS        ScaleStar
2        3129.3        3515.13        3130.58
3        2341.56        2991.18        2350.2
4        2045.98        2536.78        2053.55
5        1743.16        2095.77        1758.11
6        1524.36        1757.9        1529.32
7        1424.98        1606.52        1428.59
8        1325.74        1369.09        1330.77
9        1240.74        1271.43        1255.33
10        1191.48        1215.66        1255.33
11        1141.89        1189.97        1255.33
12        1099.44        1187.4        1255.33
13        1068.06        1172.94        1255.33
14        1041.04        1155.27        1255.33
15        1012.05        1138.48        1255.33
16        989.08        1136.77        1255.33
17        970.93        1121.22        1255.33
18        951.61        1092.76        1255.33
19        935.6        1088.83        1255.33
20        921        1074.23        1255.33
21        906.91        906.91        1255.33
