cost        CG2        HBCS        ScaleStar
1        6905.4        10293.5        6909.23
2        5068.98        7704.54        5088.03
3        4171.3        5461.43        4178.67
4        3649.26        4512.33        3743.83
5        3385.3        3587.42        3743.83
6        3148.39        3172.9        3743.83
7        2972.48        3077.69        3743.83
8        2864.99        2995.12        3743.83
9        2762.12        2921.92        3743.83
10        2678.2        2875.8        3743.83
11        2617.51        2843.22        3743.83
12        2561.05        2807.33        3743.83
13        2512.77        2777.73        3743.83
14        2474.36        2758.25        3743.83
15        2438.72        2728        3743.83
16        2407.25        2693.49        3743.83
17        2380.47        2677.6        3743.83
18        2355.64        2657.3        3743.83
19        2332.28        2640.88        3743.83
20        2311.82        2311.82        3743.83
