cost        CG2        HBCS        ScaleStar
2        7753.75        11591.5        7757.72
3        5688.25        8819.37        5704.82
4        4680.5        6035.3        4680.5
5        4093.86        4921.37        4200.4
6        3776.77        4046.11        4200.4
7        3519.17        3572.82        4200.4
8        3336.37        3472.99        4200.4
9        3209.74        3348.76        4200.4
10        3094.18        3278.75        4200.4
11        3003.98        3232.91        4200.4
12        2937.17        3195.6        4200.4
13        2873.2        3156.13        4200.4
14        2820.39        3116.3        4200.4
15        2778.17        3088.88        4200.4
16        2737.14        3059.01        4200.4
17        2700.76        3032.26        4200.4
18        2670.9        3003.94        4200.4
19        2643.18        2981.25        4200.4
20        2617.9        2965.03        4200.4
21        2594.98        2594.98        4200.4
