cost        CG2        HBCS        ScaleStar
2        6908.15        10139.57        6916.01
3        5070.24        7886.04        5091.06
4        4172.21        5628.72        4172.11
5        3646.38        4420.66        3732.41
6        3367.04        3543.18        3732.41
7        3135.51        3177.26        3732.41
8        2971.27        3079.46        3732.41
9        2862.31        2991.28        3732.41
10        2757.26        2925.01        3732.41
11        2676        2874.16        3732.41
12        2616.34        2842.17        3732.41
13        2558        2810.08        3732.41
14        2511.13        2787.66        3732.41
15        2473.67        2736.58        3732.41
16        2437.46        2711.85        3732.41
17        2405.57        2695.16        3732.41
18        2379.19        2673.46        3732.41
19        2354.17        2655.66        3732.41
20        2330.36        2641.2        3732.41
21        2310.01        2310.01        3732.41
