cost        CG2        HBCS        ScaleStar
1        7485.85        11065.09        7481.81
2        5477.72        8567.4        5495.22
3        4515.95        5877.26        4514.6
4        3952.47        4865.44        4050.15
5        3637.26        3884.08        4050.15
6        3394.64        3446.75        4050.15
7        3217.66        3334.55        4050.15
8        3093.02        3230.95        4050.15
9        2983.75        3154.43        4050.15
10        2896.85        3117.51        4050.15
11        2831.31        3080.84        4050.15
12        2770.95        3045.32        4050.15
13        2719.54        3008.55        4050.15
14        2678.07        2970.06        4050.15
15        2640.73        2947.59        4050.15
16        2603.82        2908.17        4050.15
17        2574.93        2892.72        4050.15
18        2548.99        2865.11        4050.15
19        2524.06        2853.32        4050.15
20        2502.82        2502.82        4050.15
