cost        CG2        HBCS        ScaleStar
2        7446.26        11103.6        7454.76
3        5460.45        8548.57        5464.28
4        4500.73        5897.78        4501.69
5        3933.57        4816.43        4035.04
6        3626.02        3697.6        4035.04
7        3381.5        3428.1        4035.04
8        3203.65        3323.93        4035.04
9        3081.52        3244.2        4035.04
10        2974.15        3152.1        4035.04
11        2886.02        3108.67        4035.04
12        2820.93        3067.84        4035.04
13        2759.28        3034.89        4035.04
14        2707.89        3004.31        4035.04
15        2665.4        2974.12        4035.04
16        2628.3        2923.95        4035.04
17        2595.19        2903        4035.04
18        2566.01        2890.05        4035.04
19        2540.39        2872.46        4035.04
20        2514.98        2847.3        4035.04
21        2493.8        2493.8        4035.04
