cost        CG2        HBCS        ScaleStar
1        7809.98        11564.92        7810.82
2        5731.72        8842.58        5742.99
3        4718.95        6231.81        4721.08
4        4125.44        5270.28        4225.67
5        3814.09        3997.97        4225.67
6        3545.7        3590.39        4225.67
7        3363.27        3489.96        4225.67
8        3236.39        3391.47        4225.67
9        3119.67        3305.67        4225.67
10        3026.48        3258.61        4225.67
11        2961.99        3215.39        4225.67
12        2895.06        3189.18        4225.67
13        2839.71        3155.72        4225.67
14        2798.6        3122.08        4225.67
15        2756.4        3069.71        4225.67
16        2720.3        3054.99        4225.67
17        2690.09        3018.14        4225.67
18        2662.14        3007.14        4225.67
19        2636.08        2979.98        4225.67
20        2613.01        2613.01        4225.67
