cost        CG2        HBCS        ScaleStar
2        6962.41        10275.85        6964.54
3        5102.83        7856.33        5110.69
4        4196.65        5336.57        4198.07
5        3673.09        4390.42        3764.29
6        3400.1        3474.63        3764.29
7        3162.84        3206.38        3764.29
8        2992.36        3109.61        3764.29
9        2880.4        3018.31        3764.29
10        2781.37        2951.14        3764.29
11        2696.3        2908.07        3764.29
12        2635.45        2864.02        3764.29
13        2577.62        2831.11        3764.29
14        2528.46        2789.78        3764.29
15        2490.36        2764.79        3764.29
16        2454.1        2732.99        3764.29
17        2422.22        2708.66        3764.29
18        2395.37        2690.12        3764.29
19        2370.78        2673.13        3764.29
20        2347.44        2662.1        3764.29
21        2326.97        2326.97        3764.29
