cost        CG2        HBCS        ScaleStar
2        7050.36        10457.16        7050.58
3        5171.01        8006.93        5173.14
4        4258.04        5626.26        4266.82
5        3726.65        4590.11        3815.65
6        3435.72        3580.63        3815.65
7        3200.49        3238.59        3815.65
8        3034.74        3137.24        3815.65
9        2920.19        3059.07        3815.65
10        2814.71        2988.86        3815.65
11        2731.52        2934        3815.65
12        2669.14        2898.92        3815.65
13        2614.02        2877.31        3815.65
14        2564.37        2834        3815.65
15        2524.63        2808.46        3815.65
16        2487.94        2784.28        3815.65
17        2456.04        2747.68        3815.65
18        2428.65        2729.53        3815.65
19        2404.37        2712.37        3815.65
20        2380.46        2689.03        3815.65
21        2360.15        2360.15        3815.65
