cost        CG2        HBCS        ScaleStar
1        6841.23        10261.91        6845.9
2        4999.7        7617.28        5011.39
3        4127.39        5412.55        4127.95
4        3614.31        4435.37        3710.89
5        3346.2        3396.14        3710.89
6        3103.1        3151.93        3710.89
7        2941.57        3043.29        3710.89
8        2829.9        2971.81        3710.89
9        2732.41        2909.11        3710.89
10        2650.22        2844.55        3710.89
11        2590.32        2812.18        3710.89
12        2535.69        2768.8        3710.89
13        2486.93        2741.02        3710.89
14        2446.83        2709.49        3710.89
15        2414.46        2694.45        3710.89
16        2382.64        2673.52        3710.89
17        2354.69        2650.48        3710.89
18        2331.8        2634.78        3710.89
19        2308.9        2615.01        3710.89
20        2290.36        2290.36        3710.89
