cost        CG2        HBCS        ScaleStar
1        7531.84        11308.25        7538
2        5522.22        8572.41        5530.37
3        4550.53        5802.83        4552.3
4        3979.44        4848.71        4080.55
5        3675.59        3749.83        4080.55
6        3419.01        3467.46        4080.55
7        3241.3        3362.97        4080.55
8        3119.68        3270.34        4080.55
9        3006.19        3185.12        4080.55
10        2919.64        3138.57        4080.55
11        2853.12        3106.63        4080.55
12        2790.32        3073.57        4080.55
13        2739.8        3042.19        4080.55
14        2696.68        3003.15        4080.55
15        2658.79        2967.04        4080.55
16        2623.31        2930.6        4080.55
17        2594.83        2919.02        4080.55
18        2568.42        2900.84        4080.55
19        2543.51        2881.89        4080.55
20        2521.57        2521.57        4080.55
