cost        CG2        HBCS        ScaleStar
2        8009.45        11928.16        8010.09
3        5874.04        9107.17        5891.18
4        4837.25        6407.18        4852.69
5        4232.4        5152.33        4336.53
6        3895.89        4152.73        4336.53
7        3636.03        3683.76        4336.53
8        3446.27        3569.38        4336.53
9        3311.88        3477.41        4336.53
10        3196.57        3380.45        4336.53
11        3103.13        3336.48        4336.53
12        3031.75        3305.89        4336.53
13        2967.06        3263.54        4336.53
14        2912.69        3232.59        4336.53
15        2869.29        3170.69        4336.53
16        2827.64        3150.75        4336.53
17        2790.59        3118.8        4336.53
18        2758.46        3103.42        4336.53
19        2730.46        3083.1        4336.53
20        2704.08        3059.12        4336.53
21        2680.65        2680.65        4336.53
