cost        CG2        HBCS        ScaleStar
2        6544.53        9671.11        6552.18
3        4796.29        7324.12        4810.88
4        3950.11        5279.3        3954.5
5        3453.96        4231.75        3542.08
6        3197.23        3393.5        3542.08
7        2977.27        3011.71        3542.08
8        2817.06        2907.33        3542.08
9        2707.19        2836.05        3542.08
10        2616.31        2766.72        3542.08
11        2536.76        2731.22        3542.08
12        2480.56        2694.89        3542.08
13        2429.34        2664.47        3542.08
14        2380.33        2628.79        3542.08
15        2343.81        2602.58        3542.08
16        2310.77        2582.18        3542.08
17        2280.23        2556.61        3542.08
18        2254.93        2541.32        3542.08
19        2231.88        2520.89        3542.08
20        2210.06        2498.07        3542.08
21        2191.16        2191.16        3542.08
