cost        CG2        HBCS        ScaleStar
2        7562.9        11220.34        7568.85
3        5547.76        8552.97        5586.51
4        4567.71        5998.51        4565.52
5        3992.62        4839.04        4090.97
6        3685.04        3789.47        4090.97
7        3435.31        3478.41        4090.97
8        3254.36        3387.22        4090.97
9        3131.54        3292.61        4090.97
10        3019.26        3197.09        4090.97
11        2930.34        3155.58        4090.97
12        2864.41        3120.87        4090.97
13        2801.49        3075.84        4090.97
14        2750.29        3043.16        4090.97
15        2707.53        3003.83        4090.97
16        2668.97        2980.55        4090.97
17        2632.44        2944.19        4090.97
18        2604.43        2929.22        4090.97
19        2577.75        2911.48        4090.97
20        2551.71        2891.1        4090.97
21        2530.05        2530.05        4090.97
