cost        CG2        HBCS        ScaleStar
2        6834.39        10200.6        6843.95
3        5000.3        7666.54        5012.62
4        4127.49        5511.22        4131.95
5        3612.14        4502.73        3696.4
6        3342.87        3589.28        3696.4
7        3102.82        3141.7        3696.4
8        2939.96        3037.04        3696.4
9        2828.94        2948.54        3696.4
10        2726.69        2896.55        3696.4
11        2648.58        2844.69        3696.4
12        2588.85        2818.63        3696.4
13        2533.06        2787.95        3696.4
14        2484.8        2754.86        3696.4
15        2447.48        2712.78        3696.4
16        2413.51        2684.6        3696.4
17        2380.87        2663.35        3696.4
18        2354.21        2645.91        3696.4
19        2330.37        2626.61        3696.4
20        2308.13        2604.35        3696.4
21        2288.01        2288.01        3696.4
