cost        CG2        HBCS        ScaleStar
2        7952.2        11782.87        7957.51
3        5838.89        9061.59        5848.24
4        4806.92        6120.17        4807.84
5        4203.28        5184.1        4304.71
6        3883.76        3956.85        4304.71
7        3611.59        3647.42        4304.71
8        3421.75        3556.82        4304.71
9        3292.97        3443.7        4304.71
10        3176.14        3363.78        4304.71
11        3083.34        3321.94        4304.71
12        3015.93        3287.45        4304.71
13        2948.06        3237.03        4304.71
14        2894.97        3196.47        4304.71
15        2848.76        3157.48        4304.71
16        2807.93        3136.27        4304.71
17        2770.74        3113.75        4304.71
18        2739.54        3077.63        4304.71
19        2711.78        3056.68        4304.71
20        2686.03        3043.42        4304.71
21        2661.89        2661.89        4304.71
