cost        CG2        HBCS        ScaleStar
2        7010.99        10444        7011.2
3        5126.11        7874.4        5146.73
4        4229.36        5662.81        4233.19
5        3699.71        4753.31        3791.75
6        3405.79        3669.49        3791.75
7        3176.19        3218.44        3791.75
8        3011.07        3117.67        3791.75
9        2896.02        3017.96        3791.75
10        2794.66        2966.86        3791.75
11        2713.86        2916.92        3791.75
12        2651.11        2878.75        3791.75
13        2596.32        2852.3        3791.75
14        2548.19        2819.36        3791.75
15        2507.51        2798.19        3791.75
16        2471.92        2766.1        3791.75
17        2439.37        2741.26        3791.75
18        2412.55        2712.18        3791.75
19        2388.68        2692.53        3791.75
20        2365.54        2668.02        3791.75
21        2345        2345        3791.75
