cost        CG2        HBCS        ScaleStar
2        7142.74        10539.48        7136.58
3        5233        7972.69        5247.24
4        4304.16        5701.22        4307.63
5        3768.49        4553.23        3857.03
6        3482.78        3504.86        3857.03
7        3235.58        3283.82        3857.03
8        3066.31        3164.57        3857.03
9        2950.98        3087.23        3857.03
10        2846.14        3011.49        3857.03
11        2761.59        2978.46        3857.03
12        2699.96        2943.46        3857.03
13        2642.73        2903.11        3857.03
14        2592.41        2878.51        3857.03
15        2552.87        2829.11        3857.03
16        2516.59        2798.28        3857.03
17        2481.37        2777.66        3857.03
18        2454.57        2759.1        3857.03
19        2429.35        2747.74        3857.03
20        2405.82        2731.45        3857.03
21        2384.86        2384.86        3857.03
