cost        CG2        HBCS        ScaleStar
2        7608.38        11294.54        7617.16
3        5582.19        8521.06        5607.76
4        4598.38        5979.02        4603.62
5        4024.7        5026.63        4120.75
6        3701.55        3924.65        4120.75
7        3452.96        3509.91        4120.75
8        3276.71        3417.86        4120.75
9        3152.4        3297.39        4120.75
10        3039.29        3228.73        4120.75
11        2949.88        3176.05        4120.75
12        2881.33        3124.2        4120.75
13        2822.6        3102.7        4120.75
14        2768.09        3073.69        4120.75
15        2725.88        3039.17        4120.75
16        2687.94        3005.41        4120.75
17        2651.75        2978.82        4120.75
18        2622.15        2944.95        4120.75
19        2595.82        2929.34        4120.75
20        2570.38        2901.88        4120.75
21        2548.45        2548.45        4120.75
