cost        CG2        HBCS        ScaleStar
2        5109.4        6474.85        4830.18
3        3847.79        5559.9        3856.71
4        3104.82        4681.21        3041.56
5        2678.47        3659.87        2678.97
6        2424.6        2440.54        2409.8
7        2237.39        2249.47        2337.12
8        2114.81        2163.32        2337.12
9        2000.61        2084.22        2337.12
10        1925.77        2005.16        2337.12
11        1855.27        1978.24        2337.12
12        1804.76        1951.75        2337.12
13        1754.01        1931.63        2337.12
14        1716.19        1924.13        2337.12
15        1679.47        1907.4        2337.12
16        1650.14        1887.84        2337.12
17        1623.79        1863.85        2337.12
18        1600.62        1849.86        2337.12
19        1579.1        1814.46        2337.12
20        1560.57        1799.74        2337.12
21        1544.77        1788.23        2337.12
