cost        CG2        HBCS        ScaleStar
2        5891.17        7419.12        5614.71
3        4484.42        6379.29        4480.67
4        3539.86        5346.89        3559.48
5        3118.4        4140.18        3122.94
6        2822.18        2890.39        2809.64
7        2604.9        2612.65        2720.96
8        2455.93        2512.07        2720.96
9        2331.99        2439.53        2720.96
10        2238.79        2365.22        2720.96
11        2157.86        2318.33        2720.96
12        2098.29        2278.71        2720.96
13        2040.75        2253        2720.96
14        1997.2        2246.6        2720.96
15        1955.51        2213.81        2720.96
16        1922.52        2185.72        2720.96
17        1889.56        2171.28        2720.96
18        1863.65        2138.91        2720.96
19        1838.34        2100.88        2720.96
20        1816.09        2099.09        2720.96
21        1795.83        1795.83        2720.96
