cost        CG2        HBCS        ScaleStar
2        5253.24        6600.42        4998.66
3        3969.74        5521.41        3966.55
4        3128.24        4854.27        3133.12
5        2759.05        3636.43        2764.08
6        2514.47        2550.06        2486.38
7        2307.63        2314.9        2410.09
8        2181.14        2235.27        2410.09
9        2062.95        2136.02        2410.09
10        1988.9        2088.59        2410.09
11        1911.72        2038.3        2410.09
12        1860.69        2016.88        2410.09
13        1807.73        1996.69        2410.09
14        1771.11        1976.28        2410.09
15        1731.24        1955.77        2410.09
16        1703.22        1932.02        2410.09
17        1674.12        1920.94        2410.09
18        1651.07        1902.5        2410.09
19        1627.64        1887.87        2410.09
20        1609.11        1862.31        2410.09
21        1591.01        1591.01        2410.09
