cost        CG2        HBCS        ScaleStar
2        5045.7        6292.01        4783.47
3        3805.34        5516.67        3805.55
4        2994.65        4488.24        3026.67
5        2645.02        3573.43        2645.48
6        2414.33        2573.94        2388.85
7        2211.23        2215.21        2309.02
8        2088.88        2123.22        2309.02
9        1978.41        2066.29        2309.02
10        1901.45        1990.98        2309.02
11        1831.79        1969.72        2309.02
12        1783.8        1938.58        2309.02
13        1732.99        1914.42        2309.02
14        1697.5        1890.3        2309.02
15        1658.03        1866.52        2309.02
16        1632.29        1845.08        2309.02
17        1603.81        1830.75        2309.02
18        1582.22        1805.38        2309.02
19        1560.62        1793.24        2309.02
20        1541.59        1780.71        2309.02
21        1524.02        1524.02        2309.02
