cost        CG2        HBCS        ScaleStar
2        5117.99        6093.29        4589.5
3        3620.5        5171.18        3631.76
4        2865.91        4381.11        2894.17
5        2528.04        3315.24        2525.06
6        2304.66        2375.75        2275.66
7        2106.86        2178.3        2196.96
8        1999.37        2021.52        2196.96
9        1884.3        1964.71        2196.96
10        1816.04        1893.58        2196.96
11        1744.61        1862.67        2196.96
12        1700.84        1842.47        2196.96
13        1650.77        1832.13        2196.96
14        1617.9        1802.61        2196.96
15        1580.04        1784.58        2196.96
16        1555.25        1775.54        2196.96
17        1527.19        1750.54        2196.96
18        1507.16        1739.82        2196.96
19        1485.7        1707.8        2196.96
20        1468.31        1705.85        2196.96
21        1451.26        1451.26        2196.96
