cost        CG2        HBCS        ScaleStar
2        5507.92        7197.44        5624.8
3        4408.24        6318.19        4413.55
4        3478.34        5318.94        3507.17
5        3067.36        4256.87        3071.9
6        2759.52        2830.85        2773.26
7        2562.92        2573.13        2676.01
8        2407.87        2464.23        2676.01
9        2292.01        2383.32        2676.01
10        2202.44        2290.86        2676.01
11        2123.25        2266.1        2676.01
12        2063.27        2245.6        2676.01
13        2007.71        2215.91        2676.01
14        1963.8        2194.83        2676.01
15        1922.94        2180.35        2676.01
16        1891.32        2155.88        2676.01
17        1860.09        2132.79        2676.01
18        1833.49        2109.19        2676.01
19        1808.3        2089.78        2676.01
20        1786.82        2074.4        2676.01
21        1765.42        1765.42        2676.01
