cost        CG2        HBCS        ScaleStar
2        5235.58        6218.25        4711.98
3        3725.34        5334.88        3728.31
4        3005.88        4496.29        2953.11
5        2586.76        3341.21        2589.67
6        2358.68        2380.21        2328.29
7        2160.52        2167.83        2256.04
8        2044.53        2089.24        2256.04
9        1931.99        2009.96        2256.04
10        1859.36        1957.34        2256.04
11        1790.79        1917.82        2256.04
12        1743.47        1896.99        2256.04
13        1692.7        1872.79        2256.04
14        1661.07        1846.37        2256.04
15        1623.2        1830.3        2256.04
16        1595.57        1808        2256.04
17        1568.51        1794.78        2256.04
18        1546.57        1775.33        2256.04
19        1524.62        1758.28        2256.04
20        1506        1749.78        2256.04
21        1489.4        1740.87        2256.04
