cost        CG2        HBCS        ScaleStar
2        4797.5        5740.43        4297.7
3        3401.38        4660.93        3405.41
4        2750.06        3926.96        2712.52
5        2368.13        3106.99        2369.97
6        2175.25        2328.25        2133.53
7        1977.55        1979.54        2070.06
8        1869.21        1917.77        2070.06
9        1770.24        1855.78        2070.06
10        1706.49        1790.58        2070.06
11        1640.84        1754.42        2070.06
12        1596.19        1728.65        2070.06
13        1549.9        1716.43        2070.06
14        1519.19        1693.38        2070.06
15        1485.44        1678.78        2070.06
16        1461.61        1663.54        2070.06
17        1437.62        1650.26        2070.06
18        1416.84        1623.18        2070.06
19        1396.97        1613.52        2070.06
20        1379.43        1587.52        2070.06
21        1363.67        1363.67        2070.06
