cost        CG2        HBCS        ScaleStar
2        4864.1        5981.78        4584.88
3        3657.52        5370.2        3658.16
4        2950.04        4252.38        2895.43
5        2543.1        3343.52        2548.13
6        2322.64        2370        2291.22
7        2126.9        2142.3        2221.95
8        2011.16        2060.48        2221.95
9        1903.08        1984.51        2221.95
10        1835.13        1901.07        2221.95
11        1762.93        1878.61        2221.95
12        1718.09        1858.82        2221.95
13        1666.62        1838.72        2221.95
14        1633.85        1826.72        2221.95
15        1596.33        1809.37        2221.95
16        1570.64        1781.33        2221.95
17        1543.06        1763.36        2221.95
18        1522.1        1743.12        2221.95
19        1501.67        1724.03        2221.95
20        1483        1711.53        2221.95
21        1465.5        1465.5        2221.95
