cost        CG2        HBCS        ScaleStar
1        6015        7868.42        6103.61
2        4814.59        6915.22        4819.9
3        3808.4        5744.63        3812.51
4        3351.6        4471.19        3354
5        3012.66        3249.84        3012.98
6        2797.25        2818.72        2918.49
7        2635.88        2680.92        2918.49
8        2502.93        2601.1        2918.49
9        2405.15        2519.42        2918.49
10        2319.25        2475.69        2918.49
11        2252.14        2439.14        2918.49
12        2190.3        2424.62        2918.49
13        2145.05        2413.48        2918.49
14        2098.18        2394.99        2918.49
15        2063.02        2358.01        2918.49
16        2028.86        2342.19        2918.49
17        2000.6        2310.81        2918.49
18        1972.75        2289.73        2918.49
19        1949.83        2255.91        2918.49
20        1926.93        1926.93        2918.49
