cost        CG2        HBCS        ScaleStar
1        5309.33        6399.24        4761.92
2        3775.71        5416.71        3776.56
3        3113.78        4457.06        2993.71
4        2628.21        3482.53        2630.9
5        2395.67        2550.93        2367.83
6        2192.73        2198.64        2291.4
7        2081.15        2110.57        2291.4
8        1960.66        2053.59        2291.4
9        1889.77        1962.31        2291.4
10        1817.4        1944.92        2291.4
11        1768.13        1921.04        2291.4
12        1717.66        1894.37        2291.4
13        1680.73        1884.2        2291.4
14        1645.54        1849.61        2291.4
15        1617.37        1837.88        2291.4
16        1590.76        1820.24        2291.4
17        1568.1        1793.59        2291.4
18        1546.02        1775.32        2291.4
19        1528.27        1755.58        2291.4
20        1510.55        1510.55        2291.4
