cost        CG2        HBCS        ScaleStar
2        5134.11        6185.7        4608.18
3        3653.41        5262.82        3660.21
4        2943.24        4402.19        2892.02
5        2543.81        3399.97        2544.8
6        2316.89        2418.43        2288.74
7        2123.62        2137.61        2217.83
8        2012.39        2053.74        2217.83
9        1901.41        1986.95        2217.83
10        1832.83        1914.27        2217.83
11        1758.87        1882.89        2217.83
12        1711.69        1866.15        2217.83
13        1664.55        1839.15        2217.83
14        1630.21        1821.36        2217.83
15        1593.47        1798.65        2217.83
16        1566.94        1782.24        2217.83
17        1540.71        1771        2217.83
18        1519.93        1743.16        2217.83
19        1499.31        1717.57        2217.83
20        1481.26        1707.87        2217.83
21        1463.77        1463.77        2217.83
