cost        CG2        HBCS        ScaleStar
2        5426.89        6793.26        5152.12
3        4120.65        5809.32        4128.51
4        3254.5        4911.43        3263.99
5        2869.17        3738.15        2874.9
6        2580.7        2757.57        2582.15
7        2398.8        2424.16        2502.43
8        2265.12        2319.65        2502.43
9        2143.23        2233.68        2502.43
10        2060.25        2156.2        2502.43
11        1986.94        2117.56        2502.43
12        1931.52        2101.05        2502.43
13        1879.39        2082.81        2502.43
14        1837.31        2063.1        2502.43
15        1799.69        2039.75        2502.43
16        1768.14        2020.81        2502.43
17        1740.17        2004.11        2502.43
18        1713.89        1967.74        2502.43
19        1690.39        1959.12        2502.43
20        1670.89        1939.37        2502.43
21        1652.42        1652.42        2502.43
