cost        CG2        HBCS        ScaleStar
2        4751.38        6350.44        4855.92
3        3818.71        5617.52        3826.58
4        3018.01        4434.4        3031.26
5        2659.6        3586.02        2657.82
6        2385.75        2535.67        2387.67
7        2221.53        2233.63        2334.05
8        2102.29        2142.15        2334.05
9        1987.02        2064.13        2334.05
10        1913.13        1993.69        2334.05
11        1841.58        1963.1        2334.05
12        1791.04        1943.28        2334.05
13        1740.22        1918.83        2334.05
14        1702.94        1895.29        2334.05
15        1666.71        1883.64        2334.05
16        1640.15        1863.59        2334.05
17        1610.96        1848.97        2334.05
18        1589.11        1831.42        2334.05
19        1566.57        1810.26        2334.05
20        1549.23        1790.3        2334.05
21        1533.61        1776.46        2334.05
