cost        CG2        HBCS        ScaleStar
2        6171.16        7716.04        5881.53
3        4687.06        6666.15        4695.56
4        3711.9        5384.35        3726.14
5        3266.57        4450.83        3265.58
6        2958.27        3116.83        2938.68
7        2729.41        2749.15        2844.33
8        2561.64        2618.94        2844.33
9        2439.17        2541.71        2844.33
10        2347.32        2471.74        2844.33
11        2259.43        2413.19        2844.33
12        2196.61        2382.12        2844.33
13        2136.24        2356.51        2844.33
14        2091.18        2341.11        2844.33
15        2045.27        2317.52        2844.33
16        2010.99        2294.09        2844.33
17        1977.45        2279.3        2844.33
18        1949.61        2259.38        2844.33
19        1923.39        2218.42        2844.33
20        1899.45        2199.67        2844.33
21        1877.26        1877.26        2844.33
