cost        CG2        HBCS        ScaleStar
2        6344.7        8138.62        6157.06
3        4852.31        6849.53        4876.75
4        3836.77        5779.88        3847.61
5        3381.6        4508.49        3383.23
6        3043.26        3111.16        3045.71
7        2824        2837.95        2950.79
8        2659.56        2728.26        2950.79
9        2528.62        2660.13        2950.79
10        2434.94        2562.5        2950.79
11        2343.34        2501.82        2950.79
12        2276.62        2477.64        2950.79
13        2212.33        2451.71        2950.79
14        2166.36        2424.78        2950.79
15        2118.97        2393.82        2950.79
16        2084.24        2368.54        2950.79
17        2049.61        2345.01        2950.79
18        2021.36        2326.2        2950.79
19        1992.97        2305.01        2950.79
20        1969.58        2292.51        2950.79
21        1947.52        1947.52        2950.79
