cost        CG2        HBCS        ScaleStar
2        5613.69        7168.2        5384.61
3        4267.5        6172.07        4274.72
4        3371.18        5014.51        3381.94
5        2967.92        4041.47        2972.24
6        2685.26        2922.09        2676.8
7        2479.03        2496.01        2585.92
8        2333.71        2377.98        2585.92
9        2215.64        2307.42        2585.92
10        2133.48        2234.29        2585.92
11        2053.23        2192.94        2585.92
12        1996.5        2175.51        2585.92
13        1940.4        2144.83        2585.92
14        1898.29        2115.81        2585.92
15        1857.98        2102.28        2585.92
16        1826.39        2081.92        2585.92
17        1795.24        2057.4        2585.92
18        1772.14        2038.68        2585.92
19        1747.07        2018.9        2585.92
20        1726.38        1988.03        2585.92
21        1706.71        1706.71        2585.92
