cost        CG2        HBCS        ScaleStar
1        5070.88        6251.38        4887.06
2        3822.65        5543.05        3827.54
3        3094.06        4497.9        3044.97
4        2660.91        3561.35        2663.75
5        2428.65        2467.61        2400.95
6        2221.71        2233.67        2319.85
7        2100.89        2134.15        2319.85
8        1987.2        2065.45        2319.85
9        1914.75        2000.53        2319.85
10        1843.09        1972.04        2319.85
11        1792.69        1946.38        2319.85
12        1741.28        1934.35        2319.85
13        1703.44        1913.93        2319.85
14        1666.69        1892.63        2319.85
15        1639.99        1861.83        2319.85
16        1611.9        1838.91        2319.85
17        1588.53        1827.26        2319.85
18        1567.51        1805.17        2319.85
19        1548.57        1787.96        2319.85
20        1529.61        1529.61        2319.85
