cost        CG2        HBCS        ScaleStar
2        6062.95        7690.49        5827.5
3        4624.11        6416.98        4641.54
4        3674.66        5765.88        3676.58
5        3226        4336.46        3230.61
6        2912.35        3145.32        2903.43
7        2691.25        2709.81        2807.87
8        2549.79        2600.28        2807.87
9        2409.1        2501.37        2807.87
10        2322.92        2443.73        2807.87
11        2231.76        2387.65        2807.87
12        2172.42        2357.38        2807.87
13        2109.72        2334.9        2807.87
14        2066.03        2312.58        2807.87
15        2019.78        2292.38        2807.87
16        1986.26        2267.7        2807.87
17        1952.8        2242.93        2807.87
18        1925.37        2223.5        2807.87
19        1898.47        2198.04        2807.87
20        1875.95        2168.12        2807.87
21        1853.2        1853.2        2807.87
