cost        CG2        HBCS        ScaleStar
2        925        925        925
3        726.95        729.92        729.92
4        531.88        531.88        531.88
5        531.88        632.39        531.88
6        531.88        434.34        531.88
7        432.85        434.34        434.34
8        432.85        388.39        434.34
9        335.31        335.31        335.31
10        335.31        335.31        335.31
11        335.31        302.3        335.31
12        302.3        302.3        302.8
13        302.3        302.3        302.8
14        302.3        302.3        302.8
15        269.79        302.3        269.79
16        269.79        269.79        269.79
17        269.79        269.79        269.79
18        253.29        253.29        269.79
19        253.29        253.29        269.79
20        237.03        253.29        269.79
21        237.03        237.03        269.79
