cost        CG2        HBCS        ScaleStar
2        673.15        673.15        673.15
3        550.32        550.32        550.32
4        426.65        426.65        426.65
5        399.24        447.05        399.24
6        392.22        435.58        392.22
7        364.81        385.64        364.81
8        330.81        330.81        330.81
9        296.39        296.39        296.39
10        268.98        422.54        268.98
11        257.5        298.87        257.5
12        248.36        264.44        248.36
13        237.03        307.79        237.03
14        227.89        252.97        227.89
15        227.89        225.55        225.55
16        216.42        216.42        216.42
17        210.68        211.85        216.42
18        206.11        211.85        216.42
19        200.44        211.85        216.42
20        194.71        211.85        216.42
21        190.14        190.14        216.42
