cost        CG2        HBCS        ScaleStar
2        666.95        666.95        666.95
3        589.95        589.95        589.95
4        468.05        593.42        468.05
5        468.05        516.42        468.05
6        394.53        394.53        394.53
7        423.78        516.42        394.53
8        350.25        350.25        350.25
9        350.25        350.25        350.25
10        295.08        350.25        295.08
11        295.08        350.25        295.08
12        267.16        267.16        270.57
13        267.16        267.16        270.57
14        242.65        261.92        242.65
15        242.65        261.92        242.65
16        237.42        261.92        237.42
17        225.16        261.92        237.42
18        220.84        261.92        237.42
19        220.84        261.92        237.42
20        208.59        261.92        237.42
21        208.59        208.59        237.42
