cost        CG2        HBCS        ScaleStar
2        1031.45        1031.45        1031.45
3        839.78        854.65        854.65
4        662.97        662.97        662.97
5        662.97        766.25        662.97
6        574.58        574.58        574.58
7        567.14        574.58        574.58
8        506.36        600.29        513.8
9        478.74        478.74        478.74
10        417.96        568.34        417.96
11        397.7        446.79        397.7
12        386.02        386.02        388.5
13        386.02        386.02        388.5
14        356.55        365.76        356.55
15        356.55        355.63        356.55
16        336.29        355.63        336.29
17        326.16        355.63        336.29
18        320.32        355.63        336.29
19        310.19        326.16        336.29
20        305.59        326.16        336.29
21        295.46        295.46        336.29
