cost        CG2        HBCS        ScaleStar
2        628.28        729        729
3        419.17        628.28        628.28
4        419.17        729        419.17
5        419.17        628.28        419.17
6        368.81        419.17        419.17
7        314.62        368.81        368.81
8        264.26        415.35        368.81
9        264.26        314.62        314.62
10        264.26        264.26        264.26
11        247.48        279.78        247.48
12        247.48        279.78        264.26
13        229.41        229.41        247.48
14        212.62        212.62        229.41
15        211.99        204.23        229.41
16        212.62        204.23        212.62
17        204.23        195.2        212.62
18        195.2        186.81        212.62
19        195.2        186.81        212.62
20        186.81        186.81        212.62
21        186.81        186.81        212.62
